,id,dt,i,c,m,p,t
38,AVI,2024-06-07T17:00:02+02:00,R86.64,86.74,-0.10,-0.12%,clickacompany
39,AYO,2024-06-07T10:33:22+02:00,R0.48,0.48,,,clickacompany
40,BAT,2024-06-07T17:00:00+02:00,R0.90,0.97,-0.07,-7.22%,clickacompany
41,BAW,2024-06-07T17:00:41+02:00,R92.03,91.17,0.86,0.94%,clickacompany
42,BAWP,2024-06-07T17:06:37+02:00,R0.81,0.81,,,clickacompany
43,BCF,2024-06-07T17:06:37+02:00,R10.81,10.81,,,clickacompany
44,BEL,2024-06-07T17:00:31+02:00,R26.00,25.10,0.90,3.59%,clickacompany
45,BHG,2024-06-07T17:00:24+02:00,R554.17,558.38,-4.21,-0.75%,clickacompany
46,BID,2024-06-07T17:00:19+02:00,R426.00,429.03,-3.03,-0.71%,clickacompany
47,BIK,2024-06-07T11:01:27+02:00,R0.13,0.16,-0.03,-18.75%,clickacompany
48,BLU,2024-06-07T17:00:37+02:00,R4.25,4.25,,,clickacompany
49,BIHLEB,2024-06-07T17:06:37+02:00,R783.00,783.00,,,clickacompany
50,BRN,2024-06-07T17:06:37+02:00,R4.95,4.95,,,clickacompany
51,BRT,2024-06-07T17:06:37+02:00,R4.60,4.60,,,clickacompany
52,BSR,2024-06-07T17:06:37+02:00,R0.04,0.04,,,clickacompany
53,BTI,2024-06-07T17:00:20+02:00,R587.66,587.51,0.15,0.03%,clickacompany
54,BKI,2024-06-07T17:06:37+02:00,R0.73,0.73,,,clickacompany
55,BTN,2024-06-07T17:02:47+02:00,R7.22,7.26,-0.04,-0.55%,clickacompany
56,BVT,2024-06-07T17:00:53+02:00,R244.76,244.11,0.65,0.27%,clickacompany
57,BWN,2024-06-07T16:35:25+02:00,R1.89,1.89,,,clickacompany
58,BYI,2024-06-07T17:00:19+02:00,R131.14,133.90,-2.76,-2.06%,clickacompany
59,CAA,2024-06-07T17:00:07+02:00,R12.00,12.00,,,clickacompany
60,CAC,2024-06-07T17:06:37+02:00,R3.10,3.10,,,clickacompany
61,CTA,2024-06-07T16:12:50+02:00,R1.17,1.18,-0.01,-0.85%,clickacompany
62,CVW,2024-06-07T17:06:37+02:00,R8.50,8.50,,,clickacompany
63,CAT,2024-06-07T17:00:27+02:00,R10.25,10.35,-0.10,-0.97%,clickacompany
64,CATP,2024-06-07T17:06:37+02:00,R95.15,95.15,,,clickacompany
65,CFR,2024-06-07T17:02:08+02:00,"R3,172.14","3,167.29",4.85,0.15%,clickacompany
66,CGN,2024-06-07T17:06:37+02:00,R1.03,1.03,,,clickacompany
67,CGR,2024-06-07T17:00:55+02:00,R5.95,5.94,0.01,0.17%,clickacompany
68,CHP,2024-06-07T17:06:37+02:00,R0.57,0.57,,,clickacompany
69,CKS,2024-06-07T17:06:37+02:00,R30.00,30.00,,,clickacompany
70,CLH,2024-06-07T17:02:34+02:00,R4.14,4.01,0.13,3.24%,clickacompany
71,CLI,2024-06-07T17:00:55+02:00,R9.80,9.80,,,clickacompany
72,CLS,2024-06-07T17:08:53+02:00,R298.71,300.05,-1.34,-0.45%,clickacompany
73,CMH,2024-06-07T15:53:10+02:00,R27.59,27.15,0.44,1.62%,clickacompany
74,CML,2024-06-07T17:00:05+02:00,R34.20,34.66,-0.46,-1.33%,clickacompany
75,CMO,2024-06-07T17:06:37+02:00,R0.06,0.06,,,clickacompany
76,CND,2024-06-07T17:06:37+02:00,R0.04,0.04,,,clickacompany
77,COH,2024-06-07T17:00:57+02:00,R10.38,10.30,0.08,0.78%,clickacompany
78,CPP,2024-06-07T09:42:58+02:00,R8.75,8.75,,,clickacompany
79,CPR,2024-06-07T17:02:10+02:00,R4.40,3.96,0.44,11.11%,clickacompany
80,CPI,2024-06-07T17:03:48+02:00,"R2,185.01","2,173.14",11.87,0.55%,clickacompany
81,CPIP,2024-06-07T11:27:01+02:00,R100.00,100.00,,,clickacompany
82,CRP,2024-06-07T11:43:47+02:00,R14.42,14.50,-0.08,-0.55%,clickacompany
83,CSB,2024-06-07T17:00:36+02:00,R145.50,141.00,4.50,3.19%,clickacompany
84,DCP,2024-06-07T17:00:56+02:00,R31.96,31.80,0.16,0.50%,clickacompany
85,DKR,2024-06-07T17:06:37+02:00,R156.00,156.00,,,clickacompany
86,DIB,2024-06-07T17:00:03+02:00,R3.90,3.75,0.15,4.00%,clickacompany
87,DLT,2024-06-07T16:30:34+02:00,R0.29,0.30,-0.01,-3.33%,clickacompany
88,DNB,2024-06-07T15:36:28+02:00,R2.30,2.30,,,clickacompany
89,DRA,2024-06-07T10:27:19+02:00,R23.01,23.01,,,clickacompany
90,DRD,2024-06-07T17:09:55+02:00,R15.95,16.20,-0.25,-1.54%,clickacompany
91,DSBP,2024-06-07T15:42:03+02:00,R95.00,95.00,,,clickacompany
92,DSY,2024-06-07T17:00:05+02:00,R111.24,109.33,1.91,1.75%,clickacompany
93,DTC,2024-06-07T17:00:39+02:00,R38.12,38.50,-0.38,-0.99%,clickacompany
94,EEL,2024-06-07T17:06:37+02:00,R0.12,0.12,,,clickacompany
95,ELI,2024-06-07T17:06:37+02:00,R0.01,0.01,,,clickacompany
96,EMH,2024-06-07T17:06:37+02:00,R3.35,3.35,,,clickacompany
97,EMI,2024-06-07T17:00:02+02:00,R9.63,9.80,-0.17,-1.73%,clickacompany
98,EMN,2024-06-07T17:06:37+02:00,R3.05,3.05,,,clickacompany
99,ENX,2024-06-07T17:06:37+02:00,R9.11,9.11,,,clickacompany
100,EOH,2024-06-07T16:38:44+02:00,R1.61,1.55,0.06,3.87%,clickacompany
101,EPE,2024-06-07T14:49:54+02:00,R3.74,3.75,-0.01,-0.27%,clickacompany
102,EPS,2024-06-07T17:06:37+02:00,R1.80,1.80,,,clickacompany
103,EQU,2024-06-07T17:00:23+02:00,R12.93,12.91,0.02,0.15%,clickacompany
104,EUZ,2024-06-07T09:51:16+02:00,R0.39,0.38,0.01,2.63%,clickacompany
105,EXP,2024-06-07T17:06:37+02:00,R11.50,11.50,,,clickacompany
106,EXX,2024-06-07T17:00:04+02:00,R175.58,175.30,0.28,0.16%,clickacompany
107,FTA,2024-06-07T17:00:44+02:00,R15.20,15.11,0.09,0.60%,clickacompany
108,FTB,2024-06-07T17:10:10+02:00,R3.95,3.92,0.03,0.77%,clickacompany
109,FBR,2024-06-07T17:00:14+02:00,R48.11,48.33,-0.22,-0.46%,clickacompany
110,FFB,2024-06-07T17:00:30+02:00,R15.65,15.60,0.05,0.32%,clickacompany
111,FGL,2024-06-07T16:37:01+02:00,R0.53,0.55,-0.02,-3.64%,clickacompany
112,FTH,2024-06-07T12:18:42+02:00,R6.33,6.36,-0.03,-0.47%,clickacompany
113,FSR,2024-06-07T17:10:17+02:00,R63.26,62.69,0.57,0.91%,clickacompany
114,GML,2024-06-07T14:57:40+02:00,R2.91,3.00,-0.09,-3.00%,clickacompany
115,GFI,2024-06-07T17:02:39+02:00,R293.54,297.41,-3.87,-1.30%,clickacompany
116,GLN,2024-06-07T17:00:01+02:00,R113.30,114.94,-1.64,-1.43%,clickacompany
117,GND,2024-06-07T17:00:19+02:00,R13.55,13.50,0.05,0.37%,clickacompany
118,GNDP,2024-06-07T17:06:37+02:00,R88.39,88.39,,,clickacompany
119,GPL,2024-06-07T17:06:37+02:00,R3.68,3.68,,,clickacompany
120,GSH,2024-06-07T16:08:36+02:00,R255.00,254.00,1.00,0.39%,clickacompany
121,GRT,2024-06-07T17:00:30+02:00,R11.17,11.04,0.13,1.18%,clickacompany
122,GTC,2024-06-07T17:06:37+02:00,R40.00,40.00,,,clickacompany
123,HAR,2024-06-07T17:06:37+02:00,R159.43,170.84,-11.41,-6.68%,clickacompany
124,HCI,2024-06-07T17:02:58+02:00,R161.44,159.38,2.06,1.29%,clickacompany
125,HDC,2024-06-07T17:00:13+02:00,R166.00,167.49,-1.49,-0.89%,clickacompany
126,HET,2024-06-07T17:06:37+02:00,R14.00,14.00,,,clickacompany
127,HIL,2024-06-07T17:06:37+02:00,R25.00,25.00,,,clickacompany
128,HLM,2024-06-07T17:00:14+02:00,R3.70,3.70,,,clickacompany
129,HMN,2024-06-07T17:00:25+02:00,R6.81,6.90,-0.09,-1.30%,clickacompany
130,HUG,2024-06-07T17:06:37+02:00,R2.20,2.20,,,clickacompany
131,HYP,2024-06-07T17:00:39+02:00,R28.56,28.53,0.03,0.11%,clickacompany
132,IBX,2024-06-07T14:49:57+02:00,R97.30,97.68,-0.38,-0.39%,clickacompany
133,IMP,2024-06-07T17:00:21+02:00,R87.75,90.28,-2.53,-2.80%,clickacompany
134,INL,2024-06-07T17:00:26+02:00,R124.74,123.43,1.31,1.06%,clickacompany
135,INP,2024-06-07T17:00:26+02:00,R125.00,124.63,0.37,0.30%,clickacompany
136,INPP,2024-06-07T17:06:37+02:00,R122.00,122.00,,,clickacompany
137,INPPR,2024-06-07T17:06:37+02:00,R88.00,88.00,,,clickacompany
138,INPR,2024-06-07T15:57:35+02:00,R87.20,87.22,-0.02,-0.02%,clickacompany
139,IVT,2024-06-07T16:46:07+02:00,R25.99,25.82,0.17,0.66%,clickacompany
140,IVTP,2024-06-07T17:06:37+02:00,R95.00,95.00,,,clickacompany
141,ISA,2024-06-07T16:32:00+02:00,R1.89,1.89,,,clickacompany
142,ISB,2024-06-07T17:06:37+02:00,R0.80,0.80,,,clickacompany
143,ITE,2024-06-07T17:00:47+02:00,R9.57,9.70,-0.13,-1.34%,clickacompany
144,JBL,2024-06-07T16:45:11+02:00,R1.89,1.89,,,clickacompany
145,JSE,2024-06-07T17:00:23+02:00,R92.21,92.41,-0.20,-0.22%,clickacompany
146,KAL,2024-06-07T17:00:37+02:00,R47.05,46.05,1.00,2.17%,clickacompany
147,KAP,2024-06-07T17:00:32+02:00,R2.45,2.37,0.08,3.38%,clickacompany
148,KRO,2024-06-07T17:00:15+02:00,R564.45,560.97,3.48,0.62%,clickacompany
149,KBO,2024-06-07T14:01:06+02:00,R0.01,0.01,,,clickacompany
150,KIO,2024-06-07T17:00:57+02:00,R469.01,480.79,-11.78,-2.45%,clickacompany
151,KP2,2024-06-07T17:00:49+02:00,R0.53,0.51,0.02,3.92%,clickacompany
152,KST,2024-06-07T17:00:11+02:00,R16.07,15.90,0.17,1.07%,clickacompany
153,LAB,2024-06-07T17:06:37+02:00,R0.07,0.07,,,clickacompany
154,LSK,2024-06-07T16:05:02+02:00,R85.00,90.44,-5.44,-6.02%,clickacompany
155,LEW,2024-06-07T17:00:41+02:00,R50.80,50.50,0.30,0.59%,clickacompany
156,LHC,2024-06-07T17:00:19+02:00,R12.00,11.55,0.45,3.90%,clickacompany
157,LBR,2024-06-07T17:00:32+02:00,R3.45,3.45,,,clickacompany
158,LTE,2024-06-07T17:00:22+02:00,R7.80,7.85,-0.05,-0.64%,clickacompany
159,LNF,2024-06-07T17:06:37+02:00,R12.00,12.00,,,clickacompany
160,MHB,2024-06-07T11:41:19+02:00,R4.60,4.89,-0.29,-5.93%,clickacompany
161,MTU,2024-06-07T17:06:17+02:00,R1.88,1.65,0.23,13.94%,clickacompany
162,MCZ,2024-06-07T17:06:37+02:00,R1.91,1.91,,,clickacompany
163,MDI,2024-06-07T14:59:32+02:00,R12.00,12.20,-0.20,-1.64%,clickacompany
164,MFL,2024-06-07T09:08:34+02:00,R2.54,2.50,0.04,1.60%,clickacompany
165,MMP,2024-06-07T17:06:37+02:00,R29.01,29.01,,,clickacompany
166,MNP,2024-06-07T17:00:35+02:00,R362.86,366.89,-4.03,-1.10%,clickacompany
167,MTM,2024-06-07T17:00:17+02:00,R21.09,20.75,0.34,1.64%,clickacompany
168,MKR,2024-06-07T17:00:17+02:00,R102.08,102.40,-0.32,-0.31%,clickacompany
169,MTH,2024-06-07T17:00:45+02:00,R85.44,83.21,2.23,2.68%,clickacompany
170,MPT,2024-06-07T16:12:00+02:00,R26.63,26.15,0.48,1.84%,clickacompany
171,MRF,2024-06-07T16:20:32+02:00,R1.29,1.26,0.03,2.38%,clickacompany
172,MRP,2024-06-07T17:00:27+02:00,R184.22,175.44,8.78,5.00%,clickacompany
173,MSP,2024-06-07T17:00:24+02:00,R17.54,17.60,-0.06,-0.34%,clickacompany
174,MST,2024-06-07T17:00:51+02:00,R9.20,9.29,-0.09,-0.97%,clickacompany
175,MTA,2024-06-07T17:00:03+02:00,R10.87,10.87,,,clickacompany
176,MTNZF,2024-06-07T16:00:50+02:00,R14.11,14.11,,,clickacompany
177,MTN,2024-06-07T17:09:40+02:00,R80.70,82.14,-1.44,-1.75%,clickacompany
178,MCG,2024-06-07T17:00:28+02:00,R110.71,110.90,-0.19,-0.17%,clickacompany
179,MUR,2024-06-07T17:00:52+02:00,R1.90,1.93,-0.03,-1.55%,clickacompany
180,NCS,2024-06-07T14:31:06+02:00,R0.82,0.95,-0.13,-13.68%,clickacompany
181,NED,2024-06-07T17:05:47+02:00,R222.48,219.91,2.57,1.17%,clickacompany
182,NY1,2024-06-07T17:00:03+02:00,R37.50,37.37,0.13,0.35%,clickacompany
183,N91,2024-06-07T17:00:53+02:00,R38.15,38.39,-0.24,-0.63%,clickacompany
184,NPH,2024-06-07T17:03:08+02:00,R111.71,114.29,-2.58,-2.26%,clickacompany
185,NPK,2024-06-07T17:00:51+02:00,R184.90,180.98,3.92,2.17%,clickacompany
186,NPKP,2024-06-07T17:06:37+02:00,R0.70,0.70,,,clickacompany
187,NPN,2024-06-07T17:04:30+02:00,"R3,848.94","3,911.27",-62.33,-1.59%,clickacompany
188,NPP1,2024-06-07T17:06:37+02:00,R1.31,1.31,,,clickacompany
189,NRL,2024-06-07T17:06:37+02:00,R4.80,4.80,,,clickacompany
190,NRP,2024-06-07T17:00:08+02:00,R135.00,133.96,1.04,0.78%,clickacompany
191,NTC,2024-06-07T17:08:50+02:00,R11.64,11.27,0.37,3.28%,clickacompany
192,NTCP,2024-06-07T17:06:37+02:00,R77.71,77.71,,,clickacompany
193,XII,2024-06-07T17:06:37+02:00,R0.01,0.01,,,clickacompany
194,NVS,2024-06-07T17:00:56+02:00,R5.35,5.15,0.20,3.88%,clickacompany
195,NWL,2024-06-07T17:06:37+02:00,R28.99,28.99,,,clickacompany
196,OAO,2024-06-07T17:06:37+02:00,R0.09,0.09,,,clickacompany
197,OAS,2024-06-07T14:58:08+02:00,R19.50,19.50,,,clickacompany
198,OCE,2024-06-07T17:06:35+02:00,R73.25,72.50,0.75,1.03%,clickacompany
199,OCT,2024-06-07T17:00:29+02:00,R9.17,9.35,-0.18,-1.93%,clickacompany
200,OMU,2024-06-07T17:00:22+02:00,R10.29,10.28,0.01,0.10%,clickacompany
201,OMN,2024-06-07T17:04:02+02:00,R52.85,52.76,0.09,0.17%,clickacompany
202,ORN,2024-06-07T17:00:55+02:00,R0.22,0.23,-0.01,-4.35%,clickacompany
203,OUT,2024-06-07T17:00:33+02:00,R41.43,41.81,-0.38,-0.91%,clickacompany
204,PAN,2024-06-07T17:02:23+02:00,R5.77,5.90,-0.13,-2.20%,clickacompany
205,PBG,2024-06-07T10:49:08+02:00,R6.41,6.40,0.01,0.16%,clickacompany
206,PPH,2024-06-07T17:10:06+02:00,R17.54,17.03,0.51,2.99%,clickacompany
207,PIK,2024-06-07T17:00:24+02:00,R25.17,24.24,0.93,3.84%,clickacompany
208,PMV,2024-06-07T17:06:37+02:00,R1.39,1.39,,,clickacompany
209,PWR,2024-06-07T16:49:27+02:00,R88.00,91.00,-3.00,-3.30%,clickacompany
210,PPC,2024-06-07T17:00:00+02:00,R3.22,3.26,-0.04,-1.23%,clickacompany
211,PPE,2024-06-07T16:42:55+02:00,R0.77,0.74,0.03,4.05%,clickacompany
212,PPR,2024-06-07T17:06:37+02:00,R3.20,3.20,,,clickacompany
213,PMR,2024-06-07T17:00:53+02:00,R63.00,61.90,1.10,1.78%,clickacompany
214,PHP,2024-06-07T17:06:37+02:00,R22.23,22.23,,,clickacompany
215,PRX,2024-06-07T17:00:39+02:00,R691.80,703.47,-11.67,-1.66%,clickacompany
216,PSV,2024-06-07T17:06:37+02:00,R0.08,0.08,,,clickacompany
217,QFH,2024-06-07T16:48:41+02:00,R16.00,16.80,-0.80,-4.76%,clickacompany
218,QLT,2024-06-07T17:00:23+02:00,R28.44,28.84,-0.40,-1.39%,clickacompany
219,RACP,2024-06-07T17:06:37+02:00,R7.70,7.70,,,clickacompany
220,RBX,2024-06-07T17:00:53+02:00,R37.18,35.35,1.83,5.18%,clickacompany
221,RCL,2024-06-07T17:00:53+02:00,R11.05,10.99,0.06,0.55%,clickacompany
222,RDF,2024-06-07T17:02:59+02:00,R3.77,3.73,0.04,1.07%,clickacompany
223,REA,2024-06-07T17:06:37+02:00,R0.96,0.96,,,clickacompany
224,REB,2024-06-07T17:06:37+02:00,R0.16,0.16,,,clickacompany
225,RNI,2024-06-07T17:00:43+02:00,R484.00,485.37,-1.37,-0.28%,clickacompany
226,REM,2024-06-07T17:00:13+02:00,R123.61,122.29,1.32,1.08%,clickacompany
227,REN,2024-06-07T17:00:58+02:00,R9.80,9.80,,,clickacompany
228,RES,2024-06-07T17:00:47+02:00,R43.64,43.56,0.08,0.18%,clickacompany
229,RFG,2024-06-07T17:00:44+02:00,R13.98,13.85,0.13,0.94%,clickacompany
230,RHB,2024-06-07T10:42:58+02:00,R2.75,2.25,0.50,22.22%,clickacompany
231,RLO,2024-06-07T17:00:33+02:00,R66.77,67.63,-0.86,-1.27%,clickacompany
232,RMH,2024-06-07T17:00:00+02:00,R0.40,0.40,,,clickacompany
233,RNG,2024-06-07T17:06:37+02:00,R0.87,0.87,,,clickacompany
234,RTN,2024-06-07T17:06:37+02:00,R15.30,15.30,,,clickacompany
235,RTOP,2024-06-07T17:06:37+02:00,R1.11,1.11,,,clickacompany
236,RTO,2024-06-07T17:06:37+02:00,R11.50,11.50,,,clickacompany
237,S32,2024-06-07T17:02:04+02:00,R47.82,48.43,-0.61,-1.26%,clickacompany
238,SZK,2024-06-07T16:31:20+02:00,R36.30,37.00,-0.70,-1.89%,clickacompany
239,SXM,2024-06-07T17:06:37+02:00,R1.00,1.00,,,clickacompany
240,SBP,2024-06-07T12:29:31+02:00,R66.70,66.70,,,clickacompany
241,SAC,2024-06-07T17:00:32+02:00,R2.53,2.53,,,clickacompany
242,SLG,2024-06-07T17:06:37+02:00,R0.50,0.50,,,clickacompany
243,SAP,2024-06-07T17:06:02+02:00,R50.55,50.62,-0.07,-0.14%,clickacompany
244,SAR,2024-06-07T17:06:37+02:00,R5.25,5.25,,,clickacompany
245,SBKP,2024-06-07T17:06:37+02:00,R0.65,0.65,,,clickacompany
246,SBK,2024-06-07T17:03:19+02:00,R182.35,179.63,2.72,1.51%,clickacompany
247,SBPP,2024-06-07T17:00:31+02:00,R85.25,85.24,0.01,0.01%,clickacompany
248,SCD,2024-06-07T17:06:37+02:00,R15.04,15.04,,,clickacompany
249,SEA,2024-06-07T13:20:06+02:00,R8.44,8.47,-0.03,-0.35%,clickacompany
250,SEB,2024-06-07T16:05:15+02:00,R1.66,1.72,-0.06,-3.49%,clickacompany
251,SEP,2024-06-07T15:51:34+02:00,R1.10,1.17,-0.07,-5.98%,clickacompany
252,SFN,2024-06-07T17:06:37+02:00,R17.50,17.50,,,clickacompany
253,SHC,2024-06-07T17:00:28+02:00,R34.57,35.31,-0.74,-2.10%,clickacompany
254,SHG,2024-06-07T17:00:22+02:00,R7.84,7.84,,,clickacompany
255,SHP,2024-06-07T17:06:02+02:00,R250.95,251.36,-0.41,-0.16%,clickacompany
256,SSW,2024-06-07T17:06:07+02:00,R21.27,21.56,-0.29,-1.35%,clickacompany
257,SLM,2024-06-07T17:04:36+02:00,R71.31,70.85,0.46,0.65%,clickacompany
258,SNT,2024-06-07T17:00:22+02:00,R299.11,294.80,4.31,1.46%,clickacompany
259,SNV,2024-06-07T13:19:49+02:00,R7.75,7.65,0.10,1.31%,clickacompany
260,SOH,2024-06-07T17:06:37+02:00,R1.59,1.59,,,clickacompany
261,SOLBE1,2024-06-07T17:06:37+02:00,R119.00,119.00,,,clickacompany
262,SOL,2024-06-07T17:00:43+02:00,R121.55,120.01,1.54,1.28%,clickacompany
263,SDL,2024-06-07T17:06:37+02:00,R3.90,3.90,,,clickacompany
264,SSU,2024-06-07T17:00:34+02:00,R5.48,5.34,0.14,2.62%,clickacompany
265,SPG,2024-06-07T17:03:26+02:00,R27.25,27.10,0.15,0.55%,clickacompany
266,SPP,2024-06-07T17:04:55+02:00,R96.48,95.38,1.10,1.15%,clickacompany
267,SRE,2024-06-07T17:00:22+02:00,R24.29,24.43,-0.14,-0.57%,clickacompany
268,SSK,2024-06-07T14:38:59+02:00,R1.15,1.16,-0.01,-0.86%,clickacompany
269,SSS,2024-06-07T17:00:03+02:00,R13.47,13.47,,,clickacompany
270,SDO,2024-06-07T17:00:59+02:00,R4.77,4.75,0.02,0.42%,clickacompany
271,SUI,2024-06-07T17:00:55+02:00,R35.97,36.19,-0.22,-0.61%,clickacompany
272,SUR,2024-06-07T17:00:33+02:00,R29.00,28.70,0.30,1.05%,clickacompany
273,SYG,2024-06-07T17:00:28+02:00,R20.50,20.99,-0.49,-2.33%,clickacompany
274,TBS,2024-06-07T17:00:05+02:00,R195.71,195.09,0.62,0.32%,clickacompany
275,TCP,2024-06-07T17:00:22+02:00,R2.65,2.61,0.04,1.53%,clickacompany
276,TEX,2024-06-07T17:06:37+02:00,R3.31,3.31,,,clickacompany
277,TFGP,2024-06-07T17:06:37+02:00,R1.01,1.01,,,clickacompany
278,TFG,2024-06-07T17:05:52+02:00,R103.50,93.00,10.50,11.29%,clickacompany
279,THA,2024-06-07T17:00:03+02:00,R19.00,18.90,0.10,0.53%,clickacompany
280,TGA,2024-06-07T17:00:15+02:00,R128.42,127.86,0.56,0.44%,clickacompany
281,TKG,2024-06-07T17:00:18+02:00,R23.41,22.60,0.81,3.58%,clickacompany
282,TLM,2024-06-07T17:06:37+02:00,R1.20,1.20,,,clickacompany
283,TMT,2024-06-07T17:06:37+02:00,R2.00,2.00,,,clickacompany
284,TON,2024-06-07T17:06:37+02:00,R4.04,4.04,,,clickacompany
285,TPC,2024-06-07T17:06:37+02:00,R31.89,31.89,,,clickacompany
286,TRE,2024-06-07T10:23:04+02:00,R7.45,7.39,0.06,0.81%,clickacompany
287,TRL,2024-06-07T17:06:37+02:00,R1.59,1.59,,,clickacompany
288,TRU,2024-06-07T17:00:42+02:00,R80.06,76.13,3.93,5.16%,clickacompany
289,TSG,2024-06-07T17:00:28+02:00,R10.70,10.67,0.03,0.28%,clickacompany
290,TTO,2024-06-07T17:06:37+02:00,R0.48,0.48,,,clickacompany
291,UPL,2024-06-07T17:06:37+02:00,R22.00,22.00,,,clickacompany
292,VIS,2024-06-07T11:36:18+02:00,R0.03,0.04,-0.01,-25.00%,clickacompany
293,VKE,2024-06-07T17:00:53+02:00,R15.68,15.51,0.17,1.10%,clickacompany
294,VOD,2024-06-07T17:04:57+02:00,R90.93,93.36,-2.43,-2.60%,clickacompany
295,VUN,2024-06-07T11:24:17+02:00,R1.95,2.03,-0.08,-3.94%,clickacompany
296,WBO,2024-06-07T17:00:00+02:00,R151.00,151.00,,,clickacompany
297,WBC,2024-06-07T17:00:37+02:00,R25.28,25.03,0.25,1.00%,clickacompany
298,WEZ,2024-06-07T17:00:17+02:00,R0.52,0.58,-0.06,-10.34%,clickacompany
299,WHL,2024-06-07T17:00:42+02:00,R54.70,54.25,0.45,0.83%,clickacompany
300,WKF,2024-06-07T17:06:37+02:00,R1.40,1.40,,,clickacompany
301,YRK,2024-06-07T17:06:37+02:00,R1.72,1.72,,,clickacompany
302,YYLBEE,2024-06-07T14:28:14+02:00,R20.50,20.50,,,clickacompany
303,ZZD,2024-06-07T17:00:30+02:00,R11.64,11.40,0.24,2.11%,clickacompany
304,ZED,2024-06-07T17:00:06+02:00,R1.75,1.75,,,clickacompany
