,id,dt,i,c,m,p,t
40,BAT,2024-06-21T17:00:21+02:00,R0.95,0.95,,,clickacompany
41,BAW,2024-06-21T17:00:16+02:00,R90.12,90.42,-0.30,-0.33%,clickacompany
42,BAWP,2024-06-21T17:06:43+02:00,R0.81,0.81,,,clickacompany
43,BCF,2024-06-21T11:31:05+02:00,R11.00,10.81,0.19,1.76%,clickacompany
44,BEL,2024-06-21T16:24:26+02:00,R28.99,26.98,2.01,7.45%,clickacompany
45,BHG,2024-06-21T17:05:30+02:00,R507.20,516.50,-9.30,-1.80%,clickacompany
46,BID,2024-06-21T17:07:32+02:00,R420.71,424.51,-3.80,-0.90%,clickacompany
47,BIK,2024-06-21T17:06:43+02:00,R0.13,0.13,,,clickacompany
48,BLU,2024-06-21T17:00:45+02:00,R4.02,4.03,-0.01,-0.25%,clickacompany
49,BIHLEB,2024-06-21T11:36:03+02:00,R800.00,800.00,,,clickacompany
50,BRN,2024-06-21T17:06:43+02:00,R4.62,4.62,,,clickacompany
51,BRT,2024-06-21T17:00:36+02:00,R5.00,5.00,,,clickacompany
52,BSR,2024-06-21T17:06:43+02:00,R0.04,0.04,,,clickacompany
53,BTI,2024-06-21T17:05:00+02:00,R563.75,561.34,2.41,0.43%,clickacompany
54,BKI,2024-06-21T17:06:43+02:00,R0.73,0.73,,,clickacompany
55,BTN,2024-06-21T17:00:29+02:00,R7.05,7.32,-0.27,-3.69%,clickacompany
56,BVT,2024-06-21T17:03:30+02:00,R287.35,286.40,0.95,0.33%,clickacompany
57,BWN,2024-06-21T17:00:49+02:00,R1.79,1.80,-0.01,-0.56%,clickacompany
58,BYI,2024-06-21T17:05:50+02:00,R131.10,129.23,1.87,1.45%,clickacompany
59,CAA,2024-06-21T17:00:38+02:00,R12.00,12.10,-0.10,-0.83%,clickacompany
60,CAC,2024-06-21T15:18:17+02:00,R3.78,3.60,0.18,5.00%,clickacompany
61,CTA,2024-06-21T16:49:26+02:00,R1.25,1.25,,,clickacompany
62,CVW,2024-06-21T17:06:43+02:00,R8.50,8.50,,,clickacompany
63,CAT,2024-06-21T15:31:51+02:00,R10.40,10.17,0.23,2.26%,clickacompany
64,CATP,2024-06-21T17:06:43+02:00,R95.15,95.15,,,clickacompany
65,CFR,2024-06-21T17:00:51+02:00,"R2,775.00","2,816.22",-41.22,-1.46%,clickacompany
66,CGR,2024-06-21T16:23:06+02:00,R5.46,5.70,-0.24,-4.21%,clickacompany
67,CHP,2024-06-21T17:00:40+02:00,R0.75,0.79,-0.04,-5.06%,clickacompany
68,CKS,2024-06-21T15:34:51+02:00,R29.00,29.00,,,clickacompany
69,CLH,2024-06-21T17:00:03+02:00,R4.42,4.38,0.04,0.91%,clickacompany
70,CLI,2024-06-21T17:00:10+02:00,R10.75,10.58,0.17,1.61%,clickacompany
71,CLS,2024-06-21T17:00:09+02:00,R340.78,340.00,0.78,0.23%,clickacompany
72,CMH,2024-06-21T16:47:21+02:00,R29.15,27.90,1.25,4.48%,clickacompany
73,CML,2024-06-21T17:03:44+02:00,R35.99,34.74,1.25,3.60%,clickacompany
74,CMO,2024-06-21T17:06:43+02:00,R0.06,0.06,,,clickacompany
75,CND,2024-06-21T17:06:43+02:00,R0.04,0.04,,,clickacompany
76,COH,2024-06-21T17:00:41+02:00,R11.49,10.97,0.52,4.74%,clickacompany
77,CPP,2024-06-21T16:00:24+02:00,R8.52,9.00,-0.48,-5.33%,clickacompany
78,CPR,2024-06-21T17:00:51+02:00,R4.72,4.48,0.24,5.36%,clickacompany
79,CPI,2024-06-21T17:06:22+02:00,"R2,599.96","2,582.11",17.85,0.69%,clickacompany
80,CPIP,2024-06-21T09:35:06+02:00,R100.00,100.00,,,clickacompany
81,CRP,2024-06-21T17:06:43+02:00,R14.54,14.54,,,clickacompany
82,CSB,2024-06-21T17:00:07+02:00,R149.00,159.00,-10.00,-6.29%,clickacompany
83,DCP,2024-06-21T17:03:52+02:00,R34.37,34.36,0.01,0.03%,clickacompany
84,DKR,2024-06-21T17:06:43+02:00,R156.00,156.00,,,clickacompany
85,DIB,2024-06-21T17:00:06+02:00,R4.23,4.18,0.05,1.20%,clickacompany
86,DLT,2024-06-21T17:00:43+02:00,R0.24,0.26,-0.02,-7.69%,clickacompany
87,DNB,2024-06-21T17:06:43+02:00,R2.30,2.30,,,clickacompany
88,DRA,2024-06-21T14:27:13+02:00,R20.99,21.01,-0.02,-0.10%,clickacompany
89,DRD,2024-06-21T17:00:26+02:00,R16.20,16.08,0.12,0.75%,clickacompany
90,DSBP,2024-06-21T15:20:22+02:00,R94.20,94.01,0.19,0.20%,clickacompany
91,DSY,2024-06-21T17:00:30+02:00,R135.50,134.30,1.20,0.89%,clickacompany
92,DTC,2024-06-21T17:00:06+02:00,R37.85,37.80,0.05,0.13%,clickacompany
93,EEL,2024-06-21T17:06:43+02:00,R0.12,0.12,,,clickacompany
94,ELI,2024-06-21T17:06:43+02:00,R0.01,0.01,,,clickacompany
95,EMH,2024-06-21T17:06:43+02:00,R3.22,3.22,,,clickacompany
96,EMI,2024-06-21T17:09:47+02:00,R10.91,11.50,-0.59,-5.13%,clickacompany
97,EMN,2024-06-21T17:06:43+02:00,R3.40,3.40,,,clickacompany
98,ENX,2024-06-21T16:35:01+02:00,R9.50,9.40,0.10,1.06%,clickacompany
99,EOH,2024-06-21T16:18:52+02:00,R1.56,1.54,0.02,1.30%,clickacompany
100,EPE,2024-06-21T17:00:28+02:00,R4.20,4.10,0.10,2.44%,clickacompany
101,EPS,2024-06-21T11:54:27+02:00,R1.89,1.80,0.09,5.00%,clickacompany
102,EQU,2024-06-21T17:09:53+02:00,R13.03,13.21,-0.18,-1.36%,clickacompany
103,EUZ,2024-06-21T16:07:00+02:00,R0.29,0.28,0.01,3.57%,clickacompany
104,EXP,2024-06-21T17:06:43+02:00,R11.50,11.50,,,clickacompany
105,EXX,2024-06-21T17:00:47+02:00,R175.78,178.99,-3.21,-1.79%,clickacompany
106,FTA,2024-06-21T17:00:42+02:00,R14.80,15.80,-1.00,-6.33%,clickacompany
107,FTB,2024-06-21T17:04:51+02:00,R3.85,4.04,-0.19,-4.70%,clickacompany
108,FBR,2024-06-21T17:00:00+02:00,R52.62,52.99,-0.37,-0.70%,clickacompany
109,FFB,2024-06-21T17:00:36+02:00,R16.54,16.56,-0.02,-0.12%,clickacompany
110,FGL,2024-06-21T17:00:45+02:00,R0.62,0.73,-0.11,-15.07%,clickacompany
111,FTH,2024-06-21T17:06:43+02:00,R6.87,6.87,,,clickacompany
112,FSR,2024-06-21T17:08:46+02:00,R76.77,75.62,1.15,1.52%,clickacompany
113,GML,2024-06-21T17:00:10+02:00,R2.95,2.80,0.15,5.36%,clickacompany
114,GFI,2024-06-21T17:09:55+02:00,R264.06,265.96,-1.90,-0.71%,clickacompany
115,GLN,2024-06-21T17:07:37+02:00,R103.66,106.61,-2.95,-2.77%,clickacompany
116,GND,2024-06-21T17:03:26+02:00,R14.85,14.25,0.60,4.21%,clickacompany
117,GNDP,2024-06-21T16:21:22+02:00,R89.50,92.99,-3.49,-3.75%,clickacompany
118,GPL,2024-06-21T17:00:47+02:00,R3.30,3.50,-0.20,-5.71%,clickacompany
119,GSH,2024-06-21T17:00:51+02:00,R246.50,239.25,7.25,3.03%,clickacompany
120,GRT,2024-06-21T17:09:23+02:00,R12.14,12.28,-0.14,-1.14%,clickacompany
121,GTC,2024-06-21T17:06:43+02:00,R40.00,40.00,,,clickacompany
122,HAR,2024-06-21T17:09:47+02:00,R163.15,164.28,-1.13,-0.69%,clickacompany
123,HCI,2024-06-21T17:00:04+02:00,R173.29,171.89,1.40,0.81%,clickacompany
124,HDC,2024-06-21T17:00:52+02:00,R177.99,177.57,0.42,0.24%,clickacompany
125,HET,2024-06-21T17:06:43+02:00,R15.00,15.00,,,clickacompany
126,HIL,2024-06-21T17:06:43+02:00,R25.00,25.00,,,clickacompany
127,HLM,2024-06-21T16:26:42+02:00,R3.99,4.03,-0.04,-0.99%,clickacompany
128,HMN,2024-06-21T17:09:41+02:00,R6.55,6.47,0.08,1.24%,clickacompany
129,HUG,2024-06-21T17:00:54+02:00,R2.20,2.20,,,clickacompany
130,HYP,2024-06-21T17:10:12+02:00,R30.61,32.00,-1.39,-4.34%,clickacompany
131,IBX,2024-06-21T17:06:43+02:00,R97.34,97.34,,,clickacompany
132,IMP,2024-06-21T17:00:22+02:00,R91.74,90.59,1.15,1.27%,clickacompany
133,INL,2024-06-21T17:09:30+02:00,R131.68,132.93,-1.25,-0.94%,clickacompany
134,INP,2024-06-21T17:00:19+02:00,R131.21,132.47,-1.26,-0.95%,clickacompany
135,INPP,2024-06-21T17:06:43+02:00,R122.00,122.00,,,clickacompany
136,INPPR,2024-06-21T17:06:43+02:00,R86.00,86.00,,,clickacompany
137,INPR,2024-06-21T15:07:03+02:00,R84.99,85.38,-0.39,-0.46%,clickacompany
138,IVT,2024-06-21T17:00:15+02:00,R28.00,27.43,0.57,2.08%,clickacompany
139,IVTP,2024-06-21T12:31:13+02:00,R112.01,110.15,1.86,1.69%,clickacompany
140,ISA,2024-06-21T09:53:33+02:00,R1.96,1.95,0.01,0.51%,clickacompany
141,ISB,2024-06-21T16:29:51+02:00,R0.80,0.75,0.05,6.67%,clickacompany
142,ITE,2024-06-21T17:04:13+02:00,R11.54,11.25,0.29,2.58%,clickacompany
143,JBL,2024-06-21T16:46:37+02:00,R1.62,1.62,,,clickacompany
144,JSE,2024-06-21T17:00:45+02:00,R108.29,106.50,1.79,1.68%,clickacompany
145,KAL,2024-06-21T17:00:04+02:00,R46.90,48.00,-1.10,-2.29%,clickacompany
146,KAP,2024-06-21T17:07:19+02:00,R3.10,2.93,0.17,5.80%,clickacompany
147,KRO,2024-06-21T17:00:50+02:00,R597.83,590.50,7.33,1.24%,clickacompany
148,KBO,2024-06-21T10:52:27+02:00,R0.01,0.01,,,clickacompany
149,KIO,2024-06-21T17:00:50+02:00,R459.84,478.01,-18.17,-3.80%,clickacompany
150,KP2,2024-06-21T17:00:09+02:00,R0.41,0.42,-0.01,-2.38%,clickacompany
151,KST,2024-06-21T17:00:41+02:00,R17.07,16.94,0.13,0.77%,clickacompany
152,LAB,2024-06-21T17:06:43+02:00,R0.07,0.07,,,clickacompany
153,LSK,2024-06-21T17:00:47+02:00,R84.00,84.01,-0.01,-0.01%,clickacompany
154,LEW,2024-06-21T16:19:30+02:00,R59.50,57.75,1.75,3.03%,clickacompany
155,LHC,2024-06-21T17:00:23+02:00,R12.94,12.70,0.24,1.89%,clickacompany
156,LBR,2024-06-21T15:45:53+02:00,R3.85,3.78,0.07,1.85%,clickacompany
157,LTE,2024-06-21T17:00:49+02:00,R8.19,7.95,0.24,3.02%,clickacompany
158,LNF,2024-06-21T17:06:43+02:00,R12.00,12.00,,,clickacompany
159,MHB,2024-06-21T16:48:24+02:00,R4.85,5.00,-0.15,-3.00%,clickacompany
160,MTU,2024-06-21T16:40:39+02:00,R1.21,1.21,,,clickacompany
161,MCZ,2024-06-21T17:00:57+02:00,R1.92,1.92,,,clickacompany
162,MDI,2024-06-21T09:36:32+02:00,R12.38,12.39,-0.01,-0.08%,clickacompany
163,MFL,2024-06-21T16:39:27+02:00,R2.64,2.60,0.04,1.54%,clickacompany
164,MMP,2024-06-21T17:06:43+02:00,R30.00,30.00,,,clickacompany
165,MNP,2024-06-21T17:09:59+02:00,R342.53,344.46,-1.93,-0.56%,clickacompany
166,MTM,2024-06-21T17:00:39+02:00,R23.20,22.94,0.26,1.13%,clickacompany
167,MKR,2024-06-21T17:00:54+02:00,R98.00,99.49,-1.49,-1.50%,clickacompany
168,MTH,2024-06-21T17:05:17+02:00,R94.70,93.42,1.28,1.37%,clickacompany
169,MPT,2024-06-21T15:04:47+02:00,R26.56,26.68,-0.12,-0.45%,clickacompany
170,MRF,2024-06-21T17:00:17+02:00,R1.45,1.39,0.06,4.32%,clickacompany
171,MRP,2024-06-21T17:00:43+02:00,R210.42,207.00,3.42,1.65%,clickacompany
172,MSP,2024-06-21T17:06:36+02:00,R16.70,17.05,-0.35,-2.05%,clickacompany
173,MST,2024-06-21T16:14:12+02:00,R9.79,9.94,-0.15,-1.51%,clickacompany
174,MTA,2024-06-21T17:00:21+02:00,R11.46,11.50,-0.04,-0.35%,clickacompany
175,MTNZF,2024-06-21T17:00:09+02:00,R14.11,14.11,,,clickacompany
176,MTN,2024-06-21T17:04:54+02:00,R85.12,85.69,-0.57,-0.67%,clickacompany
177,MCG,2024-06-21T17:00:16+02:00,R104.13,102.09,2.04,2.00%,clickacompany
178,MUR,2024-06-21T17:00:05+02:00,R2.14,2.00,0.14,7.00%,clickacompany
179,NCS,2024-06-21T17:06:43+02:00,R0.83,0.83,,,clickacompany
180,NED,2024-06-21T17:10:07+02:00,R265.97,263.68,2.29,0.87%,clickacompany
181,NY1,2024-06-21T17:00:10+02:00,R38.63,38.37,0.26,0.68%,clickacompany
182,N91,2024-06-21T17:00:35+02:00,R39.82,39.01,0.81,2.08%,clickacompany
183,NPH,2024-06-21T17:00:49+02:00,R122.74,119.98,2.76,2.30%,clickacompany
184,NPK,2024-06-21T17:00:22+02:00,R235.00,228.00,7.00,3.07%,clickacompany
185,NPKP,2024-06-21T17:06:43+02:00,R0.70,0.70,,,clickacompany
186,NPN,2024-06-21T17:08:10+02:00,"R3,589.13","3,703.11",-113.98,-3.08%,clickacompany
187,NPP1,2024-06-21T17:06:43+02:00,R1.31,1.31,,,clickacompany
188,NRL,2024-06-21T17:06:43+02:00,R4.80,4.80,,,clickacompany
189,NRP,2024-06-21T17:08:14+02:00,R131.00,133.73,-2.73,-2.04%,clickacompany
190,NTC,2024-06-21T17:09:19+02:00,R13.20,13.00,0.20,1.54%,clickacompany
191,NTCP,2024-06-21T17:06:43+02:00,R79.82,79.82,,,clickacompany
192,XII,2024-06-21T17:06:43+02:00,R0.01,0.01,,,clickacompany
193,NVS,2024-06-21T14:17:52+02:00,R5.76,6.08,-0.32,-5.26%,clickacompany
194,NWL,2024-06-21T17:06:43+02:00,R28.99,28.99,,,clickacompany
195,OAO,2024-06-21T11:06:11+02:00,R0.20,0.20,,,clickacompany
196,OAS,2024-06-21T16:33:08+02:00,R19.50,19.50,,,clickacompany
197,OCE,2024-06-21T17:00:04+02:00,R74.60,73.89,0.71,0.96%,clickacompany
198,OCT,2024-06-21T17:02:31+02:00,R9.80,9.95,-0.15,-1.51%,clickacompany
199,OMU,2024-06-21T17:07:32+02:00,R12.10,12.11,-0.01,-0.08%,clickacompany
200,OMN,2024-06-21T17:00:14+02:00,R62.68,62.06,0.62,1.00%,clickacompany
201,ORN,2024-06-21T14:40:57+02:00,R0.21,0.21,,,clickacompany
202,OUT,2024-06-21T17:00:33+02:00,R45.47,45.70,-0.23,-0.50%,clickacompany
203,PAN,2024-06-21T17:00:53+02:00,R6.24,6.17,0.07,1.13%,clickacompany
204,PBG,2024-06-21T14:17:52+02:00,R6.40,6.40,,,clickacompany
205,PPH,2024-06-21T17:00:14+02:00,R20.03,19.33,0.70,3.62%,clickacompany
206,PIK,2024-06-21T17:02:20+02:00,R26.51,27.30,-0.79,-2.89%,clickacompany
207,PMV,2024-06-21T17:06:43+02:00,R1.41,1.41,,,clickacompany
208,PWR,2024-06-21T16:25:25+02:00,R77.00,81.44,-4.44,-5.45%,clickacompany
209,PPC,2024-06-21T17:04:28+02:00,R3.70,3.65,0.05,1.37%,clickacompany
210,PPE,2024-06-21T17:00:23+02:00,R0.79,0.79,,,clickacompany
211,PPR,2024-06-21T09:12:31+02:00,R3.10,3.20,-0.10,-3.13%,clickacompany
212,PMR,2024-06-21T13:53:39+02:00,R71.00,71.35,-0.35,-0.49%,clickacompany
213,PHP,2024-06-21T16:34:33+02:00,R20.92,21.03,-0.11,-0.52%,clickacompany
214,PRX,2024-06-21T17:06:51+02:00,R652.38,662.49,-10.11,-1.53%,clickacompany
215,PSV,2024-06-21T17:06:43+02:00,R0.08,0.08,,,clickacompany
216,QFH,2024-06-21T16:45:50+02:00,R14.91,13.09,1.82,13.90%,clickacompany
217,QLT,2024-06-21T17:07:54+02:00,R27.88,27.60,0.28,1.01%,clickacompany
218,RACP,2024-06-21T17:06:43+02:00,R8.00,8.00,,,clickacompany
219,RBX,2024-06-21T17:00:26+02:00,R39.60,40.20,-0.60,-1.49%,clickacompany
220,RCL,2024-06-21T17:00:18+02:00,R12.25,12.15,0.10,0.82%,clickacompany
221,RDF,2024-06-21T17:09:13+02:00,R4.02,4.13,-0.11,-2.66%,clickacompany
222,REA,2024-06-21T17:06:43+02:00,R0.96,0.96,,,clickacompany
223,REB,2024-06-21T17:06:43+02:00,R0.16,0.16,,,clickacompany
224,RNI,2024-06-21T17:00:57+02:00,R460.00,459.82,0.18,0.04%,clickacompany
225,REM,2024-06-21T17:03:47+02:00,R141.26,139.04,2.22,1.60%,clickacompany
226,REN,2024-06-21T17:00:44+02:00,R10.00,10.29,-0.29,-2.82%,clickacompany
227,RES,2024-06-21T17:05:28+02:00,R47.70,48.70,-1.00,-2.05%,clickacompany
228,RFG,2024-06-21T17:00:47+02:00,R15.70,15.50,0.20,1.29%,clickacompany
229,RHB,2024-06-21T17:06:43+02:00,R3.00,3.00,,,clickacompany
230,RLO,2024-06-21T17:02:53+02:00,R70.07,70.14,-0.07,-0.10%,clickacompany
231,RMH,2024-06-21T17:00:37+02:00,R0.42,0.41,0.01,2.44%,clickacompany
232,RNG,2024-06-21T17:06:43+02:00,R0.60,0.60,,,clickacompany
233,RTN,2024-06-21T17:06:43+02:00,R11.01,11.01,,,clickacompany
234,RTOP,2024-06-21T17:06:43+02:00,R1.11,1.11,,,clickacompany
235,RTO,2024-06-21T17:06:43+02:00,R11.50,11.50,,,clickacompany
236,S32,2024-06-21T17:06:49+02:00,R44.34,44.79,-0.45,-1.00%,clickacompany
237,SZK,2024-06-21T13:42:28+02:00,R37.00,40.50,-3.50,-8.64%,clickacompany
238,SXM,2024-06-21T17:06:43+02:00,R1.00,1.00,,,clickacompany
239,SBP,2024-06-21T17:06:43+02:00,R68.26,68.26,,,clickacompany
240,SAC,2024-06-21T17:03:17+02:00,R2.60,2.65,-0.05,-1.89%,clickacompany
241,SLG,2024-06-21T17:06:43+02:00,R0.50,0.50,,,clickacompany
242,SAP,2024-06-21T17:01:00+02:00,R49.00,48.43,0.57,1.18%,clickacompany
243,SAR,2024-06-21T12:15:58+02:00,R5.60,5.60,,,clickacompany
244,SBKP,2024-06-21T17:06:43+02:00,R0.66,0.66,,,clickacompany
245,SBK,2024-06-21T17:07:29+02:00,R212.19,211.39,0.80,0.38%,clickacompany
246,SBPP,2024-06-21T17:00:38+02:00,R84.80,84.75,0.05,0.06%,clickacompany
247,SCD,2024-06-21T10:14:49+02:00,R15.50,15.22,0.28,1.84%,clickacompany
248,SEA,2024-06-21T17:00:44+02:00,R8.65,8.36,0.29,3.47%,clickacompany
249,SEB,2024-06-21T16:16:37+02:00,R1.16,1.39,-0.23,-16.55%,clickacompany
250,SEP,2024-06-21T14:56:32+02:00,R1.37,1.43,-0.06,-4.20%,clickacompany
251,SFN,2024-06-21T17:06:43+02:00,R17.50,17.50,,,clickacompany
252,SHC,2024-06-21T17:09:04+02:00,R31.75,32.19,-0.44,-1.37%,clickacompany
253,SHG,2024-06-21T09:39:59+02:00,R7.86,7.74,0.12,1.55%,clickacompany
254,SHP,2024-06-21T17:09:30+02:00,R293.00,290.50,2.50,0.86%,clickacompany
255,SSW,2024-06-21T17:00:56+02:00,R20.79,20.47,0.32,1.56%,clickacompany
256,SLM,2024-06-21T17:00:56+02:00,R81.20,80.65,0.55,0.68%,clickacompany
257,SNT,2024-06-21T17:00:31+02:00,R315.05,314.82,0.23,0.07%,clickacompany
258,SNV,2024-06-21T13:01:18+02:00,R7.98,7.97,0.01,0.13%,clickacompany
259,SOH,2024-06-21T17:06:43+02:00,R1.59,1.59,,,clickacompany
260,SOLBE1,2024-06-21T17:06:43+02:00,R117.35,117.35,,,clickacompany
261,SOL,2024-06-21T17:05:27+02:00,R135.31,134.41,0.90,0.67%,clickacompany
262,SDL,2024-06-21T17:06:43+02:00,R3.75,3.75,,,clickacompany
263,SSU,2024-06-21T17:09:00+02:00,R5.30,5.60,-0.30,-5.36%,clickacompany
264,SPG,2024-06-21T17:08:54+02:00,R28.87,29.57,-0.70,-2.37%,clickacompany
265,SPP,2024-06-21T17:05:59+02:00,R115.96,114.62,1.34,1.17%,clickacompany
266,SRE,2024-06-21T17:07:23+02:00,R21.63,22.48,-0.85,-3.78%,clickacompany
267,SSK,2024-06-21T17:00:53+02:00,R1.46,1.30,0.16,12.31%,clickacompany
268,SSS,2024-06-21T17:00:16+02:00,R13.71,14.39,-0.68,-4.73%,clickacompany
269,SDO,2024-06-21T16:47:55+02:00,R5.00,5.00,,,clickacompany
270,SUI,2024-06-21T17:07:47+02:00,R36.80,37.78,-0.98,-2.59%,clickacompany
271,SUR,2024-06-21T17:00:46+02:00,R32.80,33.23,-0.43,-1.29%,clickacompany
272,SYG,2024-06-21T17:00:11+02:00,R20.42,21.60,-1.18,-5.46%,clickacompany
273,TBS,2024-06-21T17:00:22+02:00,R214.13,210.55,3.58,1.70%,clickacompany
274,TCP,2024-06-21T17:00:15+02:00,R2.96,2.91,0.05,1.72%,clickacompany
275,TEX,2024-06-21T17:06:43+02:00,R3.25,3.25,,,clickacompany
276,TFGP,2024-06-21T17:06:43+02:00,R1.01,1.01,,,clickacompany
277,TFG,2024-06-21T17:07:51+02:00,R130.74,124.02,6.72,5.42%,clickacompany
278,THA,2024-06-21T17:00:02+02:00,R18.75,18.15,0.60,3.31%,clickacompany
279,TGA,2024-06-21T17:00:42+02:00,R111.55,113.04,-1.49,-1.32%,clickacompany
280,TKG,2024-06-21T17:00:01+02:00,R24.39,24.53,-0.14,-0.57%,clickacompany
281,TLM,2024-06-21T17:06:43+02:00,R1.20,1.20,,,clickacompany
282,TMT,2024-06-21T17:06:43+02:00,R2.10,2.10,,,clickacompany
283,TON,2024-06-21T17:06:43+02:00,R4.04,4.04,,,clickacompany
284,TPC,2024-06-21T17:06:43+02:00,R31.00,31.00,,,clickacompany
285,TRE,2024-06-21T17:00:12+02:00,R7.15,7.30,-0.15,-2.05%,clickacompany
286,TRL,2024-06-21T15:42:47+02:00,R2.04,2.05,-0.01,-0.49%,clickacompany
287,TRU,2024-06-21T17:10:02+02:00,R96.00,91.77,4.23,4.61%,clickacompany
288,TSG,2024-06-21T17:00:32+02:00,R11.50,11.44,0.06,0.52%,clickacompany
289,TTO,2024-06-21T16:18:39+02:00,R0.40,0.47,-0.07,-14.89%,clickacompany
290,UPL,2024-06-21T17:06:43+02:00,R22.00,22.00,,,clickacompany
291,VIS,2024-06-21T17:06:43+02:00,R0.02,0.02,,,clickacompany
292,VKE,2024-06-21T17:06:42+02:00,R15.95,16.10,-0.15,-0.93%,clickacompany
293,VOD,2024-06-21T17:03:42+02:00,R95.46,98.00,-2.54,-2.59%,clickacompany
294,VUN,2024-06-21T12:57:50+02:00,R1.87,1.87,,,clickacompany
295,WBO,2024-06-21T17:00:58+02:00,R157.00,155.19,1.81,1.17%,clickacompany
296,WBC,2024-06-21T17:00:57+02:00,R27.42,27.60,-0.18,-0.65%,clickacompany
297,WEZ,2024-06-21T12:56:27+02:00,R0.50,0.50,,,clickacompany
298,WHL,2024-06-21T17:00:40+02:00,R60.62,61.36,-0.74,-1.21%,clickacompany
299,WKF,2024-06-21T17:06:43+02:00,R1.40,1.40,,,clickacompany
300,YRK,2024-06-21T15:42:01+02:00,R1.72,1.68,0.04,2.38%,clickacompany
301,YYLBEE,2024-06-21T10:20:45+02:00,R20.50,21.00,-0.50,-2.38%,clickacompany
302,ZZD,2024-06-21T17:02:47+02:00,R11.80,11.80,,,clickacompany
303,ZED,2024-06-21T17:00:49+02:00,R1.85,1.80,0.05,2.78%,clickacompany
